design,campaign,tree,cell,seconds
phase-400k,xprof-r12,f1-repaired,p_setup,.351
phase-400k,xprof-r12,f1-repaired,p_buckets,.211
phase-400k,xprof-r12,f1-repaired,p_fit,.2330000000000001
phase-400k,xprof-r12,f1-repaired,p_ifasm,.087
phase-400k,xprof-r12,f1-repaired,p_store,.003
phase-400k,xprof-r12,f1-repaired,p_cluster,0
phase-400k,xprof-r12,f1-repaired,p_boot,0
phase-400k,xprof-r12,f1-repaired,p_agg,0
phase-400k,xprof-r12,f1-repaired,x_driver,.999
phase-400k,xprof-r12,f1-repaired,x_settle,.125
phase-400k,xprof-r12,f1-repaired,x_layout,.202
phase-400k,xprof-r12,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r12,f1-repaired,x_buckets_grid,.212
phase-400k,xprof-r12,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r12,f1-repaired,x_cell_rows,.1070000000000001
phase-400k,xprof-r12,f1-repaired,wall,1.314
phase-400k,xprof-r12,f1-repaired,ado_prescan,.12
phase-400k,xprof-r12,f1-repaired,ado_engine_call,1.059
phase-400k,xprof-r12,f1-repaired,p_setup,.349
phase-400k,xprof-r12,f1-repaired,p_buckets,.211
phase-400k,xprof-r12,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r12,f1-repaired,p_ifasm,.086
phase-400k,xprof-r12,f1-repaired,p_store,.003
phase-400k,xprof-r12,f1-repaired,p_cluster,0
phase-400k,xprof-r12,f1-repaired,p_boot,0
phase-400k,xprof-r12,f1-repaired,p_agg,0
phase-400k,xprof-r12,f1-repaired,x_driver,.984
phase-400k,xprof-r12,f1-repaired,x_settle,.125
phase-400k,xprof-r12,f1-repaired,x_layout,.201
phase-400k,xprof-r12,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r12,f1-repaired,x_buckets_grid,.211
phase-400k,xprof-r12,f1-repaired,x_cell_slice,.008
phase-400k,xprof-r12,f1-repaired,x_cell_rows,.0980000000000001
phase-400k,xprof-r13,f1-repaired,wall,1.333
phase-400k,xprof-r13,f1-repaired,ado_prescan,.121
phase-400k,xprof-r13,f1-repaired,ado_engine_call,1.076
phase-400k,xprof-r13,f1-repaired,p_setup,.35
phase-400k,xprof-r13,f1-repaired,p_buckets,.213
phase-400k,xprof-r13,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r13,f1-repaired,p_ifasm,.093
phase-400k,xprof-r13,f1-repaired,p_store,.004
phase-400k,xprof-r13,f1-repaired,p_cluster,0
phase-400k,xprof-r13,f1-repaired,p_boot,0
phase-400k,xprof-r13,f1-repaired,p_agg,0
phase-400k,xprof-r13,f1-repaired,x_driver,.998
phase-400k,xprof-r13,f1-repaired,x_settle,.125
phase-400k,xprof-r13,f1-repaired,x_layout,.201
phase-400k,xprof-r13,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r13,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r13,f1-repaired,x_cell_slice,.005
phase-400k,xprof-r13,f1-repaired,x_cell_rows,.1080000000000001
phase-400k,xprof-r13,f1-repaired,wall,1.318
phase-400k,xprof-r13,f1-repaired,ado_prescan,.121
phase-400k,xprof-r13,f1-repaired,ado_engine_call,1.062
phase-400k,xprof-r13,f1-repaired,p_setup,.348
phase-400k,xprof-r13,f1-repaired,p_buckets,.214
phase-400k,xprof-r13,f1-repaired,p_fit,.2300000000000001
phase-400k,xprof-r13,f1-repaired,p_ifasm,.087
phase-400k,xprof-r13,f1-repaired,p_store,.003
phase-400k,xprof-r13,f1-repaired,p_cluster,0
phase-400k,xprof-r13,f1-repaired,p_boot,0
phase-400k,xprof-r13,f1-repaired,p_agg,0
phase-400k,xprof-r13,f1-repaired,x_driver,.987
phase-400k,xprof-r13,f1-repaired,x_settle,.124
phase-400k,xprof-r13,f1-repaired,x_layout,.201
phase-400k,xprof-r13,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r13,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r13,f1-repaired,x_cell_slice,.009
phase-400k,xprof-r13,f1-repaired,x_cell_rows,.099
phase-400k,xprof-r13,f1-repaired,wall,1.33
phase-400k,xprof-r13,f1-repaired,ado_prescan,.119
phase-400k,xprof-r13,f1-repaired,ado_engine_call,1.072
phase-400k,xprof-r13,f1-repaired,p_setup,.35
phase-400k,xprof-r13,f1-repaired,p_buckets,.214
phase-400k,xprof-r13,f1-repaired,p_fit,.2280000000000001
phase-400k,xprof-r13,f1-repaired,p_ifasm,.0930000000000001
phase-400k,xprof-r13,f1-repaired,p_store,.003
phase-400k,xprof-r13,f1-repaired,p_cluster,0
phase-400k,xprof-r13,f1-repaired,p_boot,0
phase-400k,xprof-r13,f1-repaired,p_agg,0
phase-400k,xprof-r13,f1-repaired,x_driver,.997
phase-400k,xprof-r13,f1-repaired,x_settle,.124
phase-400k,xprof-r13,f1-repaired,x_layout,.201
phase-400k,xprof-r13,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r13,f1-repaired,x_buckets_grid,.215
phase-400k,xprof-r13,f1-repaired,x_cell_slice,.008
phase-400k,xprof-r13,f1-repaired,x_cell_rows,.103
phase-400k,xprof-r13,f1-repaired,wall,1.336
phase-400k,xprof-r13,f1-repaired,ado_prescan,.121
phase-400k,xprof-r13,f1-repaired,ado_engine_call,1.077
phase-400k,xprof-r13,f1-repaired,p_setup,.35
phase-400k,xprof-r13,f1-repaired,p_buckets,.216
phase-400k,xprof-r13,f1-repaired,p_fit,.2320000000000001
phase-400k,xprof-r13,f1-repaired,p_ifasm,.086
phase-400k,xprof-r13,f1-repaired,p_store,.004
phase-400k,xprof-r13,f1-repaired,p_cluster,0
phase-400k,xprof-r13,f1-repaired,p_boot,0
phase-400k,xprof-r13,f1-repaired,p_agg,0
phase-400k,xprof-r13,f1-repaired,x_driver,.999
phase-400k,xprof-r13,f1-repaired,x_settle,.124
phase-400k,xprof-r13,f1-repaired,x_layout,.202
phase-400k,xprof-r13,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r13,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r13,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r13,f1-repaired,x_cell_rows,.1020000000000001
phase-400k,xprof-r13,174d27b,wall,1.304
phase-400k,xprof-r13,174d27b,ado_prescan,.12
phase-400k,xprof-r13,174d27b,ado_engine_call,1.051
phase-400k,xprof-r13,174d27b,p_setup,.347
phase-400k,xprof-r13,174d27b,p_buckets,.208
phase-400k,xprof-r13,174d27b,p_fit,.2270000000000001
phase-400k,xprof-r13,174d27b,p_ifasm,.084
phase-400k,xprof-r13,174d27b,p_store,.004
phase-400k,xprof-r13,174d27b,p_cluster,0
phase-400k,xprof-r13,174d27b,p_boot,0
phase-400k,xprof-r13,174d27b,p_agg,0
phase-400k,xprof-r13,174d27b,x_driver,1.04
phase-400k,xprof-r13,174d27b,x_settle,.124
phase-400k,xprof-r13,174d27b,x_layout,.2
phase-400k,xprof-r13,174d27b,x_probs_alloc,.023
phase-400k,xprof-r13,174d27b,x_buckets_grid,.208
phase-400k,xprof-r13,174d27b,x_cell_slice,.01
phase-400k,xprof-r13,174d27b,x_cell_rows,.0950000000000001
phase-400k,xprof-r13,174d27b,wall,1.339
phase-400k,xprof-r13,174d27b,ado_prescan,.121
phase-400k,xprof-r13,174d27b,ado_engine_call,1.086
phase-400k,xprof-r13,174d27b,p_setup,.348
phase-400k,xprof-r13,174d27b,p_buckets,.21
phase-400k,xprof-r13,174d27b,p_fit,.2260000000000001
phase-400k,xprof-r13,174d27b,p_ifasm,.0910000000000001
phase-400k,xprof-r13,174d27b,p_store,.004
phase-400k,xprof-r13,174d27b,p_cluster,0
phase-400k,xprof-r13,174d27b,p_boot,0
phase-400k,xprof-r13,174d27b,p_agg,0
phase-400k,xprof-r13,174d27b,x_driver,1.076
phase-400k,xprof-r13,174d27b,x_settle,.124
phase-400k,xprof-r13,174d27b,x_layout,.2
phase-400k,xprof-r13,174d27b,x_probs_alloc,.024
phase-400k,xprof-r13,174d27b,x_buckets_grid,.21
phase-400k,xprof-r13,174d27b,x_cell_slice,.014
phase-400k,xprof-r13,174d27b,x_cell_rows,.1190000000000001
phase-400k,xprof-r13,174d27b,wall,1.352
phase-400k,xprof-r13,174d27b,ado_prescan,.119
phase-400k,xprof-r13,174d27b,ado_engine_call,1.095
phase-400k,xprof-r13,174d27b,p_setup,.347
phase-400k,xprof-r13,174d27b,p_buckets,.211
phase-400k,xprof-r13,174d27b,p_fit,.2360000000000001
phase-400k,xprof-r13,174d27b,p_ifasm,.0950000000000001
phase-400k,xprof-r13,174d27b,p_store,.003
phase-400k,xprof-r13,174d27b,p_cluster,0
phase-400k,xprof-r13,174d27b,p_boot,0
phase-400k,xprof-r13,174d27b,p_agg,0
phase-400k,xprof-r13,174d27b,x_driver,1.086
phase-400k,xprof-r13,174d27b,x_settle,.125
phase-400k,xprof-r13,174d27b,x_layout,.199
phase-400k,xprof-r13,174d27b,x_probs_alloc,.023
phase-400k,xprof-r13,174d27b,x_buckets_grid,.211
phase-400k,xprof-r13,174d27b,x_cell_slice,.008
phase-400k,xprof-r13,174d27b,x_cell_rows,.1160000000000001
phase-400k,xprof-r13,174d27b,wall,1.344
phase-400k,xprof-r13,174d27b,ado_prescan,.121
phase-400k,xprof-r13,174d27b,ado_engine_call,1.084
phase-400k,xprof-r13,174d27b,p_setup,.348
phase-400k,xprof-r13,174d27b,p_buckets,.214
phase-400k,xprof-r13,174d27b,p_fit,.2310000000000001
phase-400k,xprof-r13,174d27b,p_ifasm,.0930000000000001
phase-400k,xprof-r13,174d27b,p_store,.003
phase-400k,xprof-r13,174d27b,p_cluster,0
phase-400k,xprof-r13,174d27b,p_boot,0
phase-400k,xprof-r13,174d27b,p_agg,0
phase-400k,xprof-r13,174d27b,x_driver,1.074
phase-400k,xprof-r13,174d27b,x_settle,.123
phase-400k,xprof-r13,174d27b,x_layout,.202
phase-400k,xprof-r13,174d27b,x_probs_alloc,.023
phase-400k,xprof-r13,174d27b,x_buckets_grid,.214
phase-400k,xprof-r13,174d27b,x_cell_slice,.013
phase-400k,xprof-r13,174d27b,x_cell_rows,.1070000000000001
phase-400k,xprof-r14,174d27b,wall,1.352
phase-400k,xprof-r14,174d27b,ado_prescan,.119
phase-400k,xprof-r14,174d27b,ado_engine_call,1.098
phase-400k,xprof-r14,174d27b,p_setup,.347
phase-400k,xprof-r14,174d27b,p_buckets,.21
phase-400k,xprof-r14,174d27b,p_fit,.2380000000000002
phase-400k,xprof-r14,174d27b,p_ifasm,.0980000000000001
phase-400k,xprof-r14,174d27b,p_store,.004
phase-400k,xprof-r14,174d27b,p_cluster,0
phase-400k,xprof-r14,174d27b,p_boot,0
phase-400k,xprof-r14,174d27b,p_agg,0
phase-400k,xprof-r14,174d27b,x_driver,1.089
phase-400k,xprof-r14,174d27b,x_settle,.125
phase-400k,xprof-r14,174d27b,x_layout,.2
phase-400k,xprof-r14,174d27b,x_probs_alloc,.022
phase-400k,xprof-r14,174d27b,x_buckets_grid,.21
phase-400k,xprof-r14,174d27b,x_cell_slice,.007
phase-400k,xprof-r14,174d27b,x_cell_rows,.1170000000000001
phase-400k,xprof-r14,174d27b,wall,1.333
phase-400k,xprof-r14,174d27b,ado_prescan,.123
phase-400k,xprof-r14,174d27b,ado_engine_call,1.071
phase-400k,xprof-r14,174d27b,p_setup,.348
phase-400k,xprof-r14,174d27b,p_buckets,.21
phase-400k,xprof-r14,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r14,174d27b,p_ifasm,.0910000000000001
phase-400k,xprof-r14,174d27b,p_store,.004
phase-400k,xprof-r14,174d27b,p_cluster,0
phase-400k,xprof-r14,174d27b,p_boot,0
phase-400k,xprof-r14,174d27b,p_agg,0
phase-400k,xprof-r14,174d27b,x_driver,1.062
phase-400k,xprof-r14,174d27b,x_settle,.125
phase-400k,xprof-r14,174d27b,x_layout,.2
phase-400k,xprof-r14,174d27b,x_probs_alloc,.023
phase-400k,xprof-r14,174d27b,x_buckets_grid,.21
phase-400k,xprof-r14,174d27b,x_cell_slice,.008
phase-400k,xprof-r14,174d27b,x_cell_rows,.1040000000000001
phase-400k,xprof-r14,174d27b,wall,1.326
phase-400k,xprof-r14,174d27b,ado_prescan,.119
phase-400k,xprof-r14,174d27b,ado_engine_call,1.072
phase-400k,xprof-r14,174d27b,p_setup,.346
phase-400k,xprof-r14,174d27b,p_buckets,.211
phase-400k,xprof-r14,174d27b,p_fit,.2320000000000002
phase-400k,xprof-r14,174d27b,p_ifasm,.0920000000000001
phase-400k,xprof-r14,174d27b,p_store,.003
phase-400k,xprof-r14,174d27b,p_cluster,0
phase-400k,xprof-r14,174d27b,p_boot,0
phase-400k,xprof-r14,174d27b,p_agg,0
phase-400k,xprof-r14,174d27b,x_driver,1.062
phase-400k,xprof-r14,174d27b,x_settle,.125
phase-400k,xprof-r14,174d27b,x_layout,.197
phase-400k,xprof-r14,174d27b,x_probs_alloc,.024
phase-400k,xprof-r14,174d27b,x_buckets_grid,.211
phase-400k,xprof-r14,174d27b,x_cell_slice,.009
phase-400k,xprof-r14,174d27b,x_cell_rows,.1010000000000001
phase-400k,xprof-r14,174d27b,wall,1.337
phase-400k,xprof-r14,174d27b,ado_prescan,.122
phase-400k,xprof-r14,174d27b,ado_engine_call,1.073
phase-400k,xprof-r14,174d27b,p_setup,.347
phase-400k,xprof-r14,174d27b,p_buckets,.21
phase-400k,xprof-r14,174d27b,p_fit,.2380000000000001
phase-400k,xprof-r14,174d27b,p_ifasm,.084
phase-400k,xprof-r14,174d27b,p_store,.003
phase-400k,xprof-r14,174d27b,p_cluster,0
phase-400k,xprof-r14,174d27b,p_boot,0
phase-400k,xprof-r14,174d27b,p_agg,0
phase-400k,xprof-r14,174d27b,x_driver,1.063
phase-400k,xprof-r14,174d27b,x_settle,.124
phase-400k,xprof-r14,174d27b,x_layout,.2
phase-400k,xprof-r14,174d27b,x_probs_alloc,.023
phase-400k,xprof-r14,174d27b,x_buckets_grid,.21
phase-400k,xprof-r14,174d27b,x_cell_slice,.014
phase-400k,xprof-r14,174d27b,x_cell_rows,.1020000000000001
phase-400k,xprof-r14,f1-repaired,wall,1.348
phase-400k,xprof-r14,f1-repaired,ado_prescan,.12
phase-400k,xprof-r14,f1-repaired,ado_engine_call,1.097
phase-400k,xprof-r14,f1-repaired,p_setup,.352
phase-400k,xprof-r14,f1-repaired,p_buckets,.216
phase-400k,xprof-r14,f1-repaired,p_fit,.2270000000000001
phase-400k,xprof-r14,f1-repaired,p_ifasm,.1000000000000001
phase-400k,xprof-r14,f1-repaired,p_store,.004
phase-400k,xprof-r14,f1-repaired,p_cluster,0
phase-400k,xprof-r14,f1-repaired,p_boot,0
phase-400k,xprof-r14,f1-repaired,p_agg,0
phase-400k,xprof-r14,f1-repaired,x_driver,1.015
phase-400k,xprof-r14,f1-repaired,x_settle,.124
phase-400k,xprof-r14,f1-repaired,x_layout,.203
phase-400k,xprof-r14,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r14,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r14,f1-repaired,x_cell_slice,.011
phase-400k,xprof-r14,f1-repaired,x_cell_rows,.1070000000000001
phase-400k,xprof-r14,f1-repaired,wall,1.332
phase-400k,xprof-r14,f1-repaired,ado_prescan,.123
phase-400k,xprof-r14,f1-repaired,ado_engine_call,1.069
phase-400k,xprof-r14,f1-repaired,p_setup,.348
phase-400k,xprof-r14,f1-repaired,p_buckets,.211
phase-400k,xprof-r14,f1-repaired,p_fit,.2250000000000001
phase-400k,xprof-r14,f1-repaired,p_ifasm,.0910000000000001
phase-400k,xprof-r14,f1-repaired,p_store,.003
phase-400k,xprof-r14,f1-repaired,p_cluster,0
phase-400k,xprof-r14,f1-repaired,p_boot,0
phase-400k,xprof-r14,f1-repaired,p_agg,0
phase-400k,xprof-r14,f1-repaired,x_driver,.993
phase-400k,xprof-r14,f1-repaired,x_settle,.124
phase-400k,xprof-r14,f1-repaired,x_layout,.201
phase-400k,xprof-r14,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r14,f1-repaired,x_buckets_grid,.212
phase-400k,xprof-r14,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r14,f1-repaired,x_cell_rows,.1090000000000001
phase-400k,xprof-r14,f1-repaired,wall,1.35
phase-400k,xprof-r14,f1-repaired,ado_prescan,.121
phase-400k,xprof-r14,f1-repaired,ado_engine_call,1.09
phase-400k,xprof-r14,f1-repaired,p_setup,.353
phase-400k,xprof-r14,f1-repaired,p_buckets,.216
phase-400k,xprof-r14,f1-repaired,p_fit,.2340000000000002
phase-400k,xprof-r14,f1-repaired,p_ifasm,.0950000000000001
phase-400k,xprof-r14,f1-repaired,p_store,.003
phase-400k,xprof-r14,f1-repaired,p_cluster,0
phase-400k,xprof-r14,f1-repaired,p_boot,0
phase-400k,xprof-r14,f1-repaired,p_agg,0
phase-400k,xprof-r14,f1-repaired,x_driver,1.013
phase-400k,xprof-r14,f1-repaired,x_settle,.125
phase-400k,xprof-r14,f1-repaired,x_layout,.202
phase-400k,xprof-r14,f1-repaired,x_probs_alloc,.026
phase-400k,xprof-r14,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r14,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r14,f1-repaired,x_cell_rows,.102
phase-400k,xprof-r14,f1-repaired,wall,1.359
phase-400k,xprof-r14,f1-repaired,ado_prescan,.12
phase-400k,xprof-r14,f1-repaired,ado_engine_call,1.102
phase-400k,xprof-r14,f1-repaired,p_setup,.348
phase-400k,xprof-r14,f1-repaired,p_buckets,.216
phase-400k,xprof-r14,f1-repaired,p_fit,.2370000000000001
phase-400k,xprof-r14,f1-repaired,p_ifasm,.0970000000000001
phase-400k,xprof-r14,f1-repaired,p_store,.003
phase-400k,xprof-r14,f1-repaired,p_cluster,0
phase-400k,xprof-r14,f1-repaired,p_boot,0
phase-400k,xprof-r14,f1-repaired,p_agg,0
phase-400k,xprof-r14,f1-repaired,x_driver,1.026
phase-400k,xprof-r14,f1-repaired,x_settle,.125
phase-400k,xprof-r14,f1-repaired,x_layout,.198
phase-400k,xprof-r14,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r14,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r14,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r14,f1-repaired,x_cell_rows,.1160000000000001
phase-400k,xprof-r15,f1-repaired,wall,1.329
phase-400k,xprof-r15,f1-repaired,ado_prescan,.119
phase-400k,xprof-r15,f1-repaired,ado_engine_call,1.074
phase-400k,xprof-r15,f1-repaired,p_setup,.351
phase-400k,xprof-r15,f1-repaired,p_buckets,.216
phase-400k,xprof-r15,f1-repaired,p_fit,.2280000000000001
